,datetime,Maesang (Cakalang),Deho (Tongkol),Malalugis (Layang),Tude (Selar),B. Tuna (Panitang),sst_dailymean (C),chlorofil_dailymean (mg/m^3),eastward_seawater_dailymean (m/s),northward_seawater_dailymean (m/s),eastward_wind_dailymean (m/s),northward_wind_dailymean (m/s),season,wind_magnitude_dailymean (m/s),wind_direction,seawater_magnitude_dailymean (m/s),seawater_direction
1622,7/16/2022,8145,4280,8270,500,3745,30.14571479,0.14886891,0.265323389,-0.014967934,0.294790533,0.070403759,Timur,0.3030810908449324,East,0.2657452535769429,East
1623,7/17/2022,9650,3230,13220,140,2160,30.0514265,0.138099389,0.262749355,-0.007317618,4.317076757,2.394706471,Timur,4.936777370722616,North East,0.26285123375420927,East
1624,7/18/2022,17355,5100,5770,725,2674,29.86428614,0.137796778,0.22413644,-0.007781264,-0.715151768,1.912985425,Timur,2.0422916754312928,,0.2242714689953033,East
1625,7/19/2022,10182,430,2581,280,1020,29.87571493,0.104680013,0.079651282,-0.009617243,-1.440484756,1.19420392,Timur,1.8711278242845264,North West,0.0802297830432351,East
1626,7/20/2022,8560,1160,8810,250,3330,30.00142557,0.108239151,0.00886492,0.045845435,-0.180108581,0.954340599,Timur,0.9711874586553888,,0.0466946540510327,
1627,7/21/2022,4054,2770,8150,60,1170,30.03928693,0.101769007,0.055880953,0.046956855,-0.606906314,1.047051797,Timur,1.2102283832293783,North West,0.07299059624142848,North East
1628,7/22/2022,9560,2900,3820,50,2060,30.1378565,0.105256305,0.061696464,0.130455251,1.594828839,1.468079334,Timur,2.167656789398168,North East,0.1443087876173045,North East
1629,7/23/2022,37526,11240,27360,1140,8628,29.86999721,0.090324411,0.1813363,0.157256817,-1.133115041,1.338283645,Timur,1.7535543363736743,North West,0.24002616563754353,North East
1630,7/24/2022,28500,5030,20420,365,7280,30.07857186,0.113214326,0.110930409,0.130536909,-2.736803279,4.251059986,Timur,5.055848414708996,North West,0.17130510865756912,North East
1631,7/25/2022,7630,2650,7330,80,2685,30.19499429,0.106833785,0.09944361,0.193943278,-1.443135101,3.757103179,Timur,4.0247314466173005,,0.21795189068052928,North East
1632,7/26/2022,12130,1880,11630,535,2210,29.97357186,0.10472166,0.154329022,0.176271893,-1.197188172,1.801974527,Timur,2.1634166762631684,North West,0.23428450075342147,North East
1633,7/27/2022,6480,220,330,20,300,30.10356564,0.093090814,0.147210624,0.114448703,-0.617484431,1.964704301,Timur,2.059453814217569,,0.18646574333333077,North East
1634,7/28/2022,10390,2080,14560,220,2825,29.90928857,0.084690761,0.216864696,0.116164927,-1.086734114,2.9620237,Timur,3.155087230789833,,0.24601745189333163,North East
1635,7/29/2022,17751,8550,18115,975,7360,29.901426,0.097539712,0.20961698,0.105374896,-1.28636978,2.964098843,Timur,3.2311962431847414,North West,0.23461275969420592,North East
1636,7/30/2022,24125,12575,9940,495,4370,30.125,0.107171409,0.160142151,0.104319601,-3.00148855,2.220738214,Timur,3.733712861335351,North West,0.1911232264265806,North East
1637,7/31/2022,22106,2690,5690,450,5962,30.07071357,0.105075349,0.077937596,0.062325428,-3.518676886,0.305362027,Timur,3.531902178091036,West,0.09979342586384336,North East
1638,8/1/2022,6110,550,3480,0,900,30.06070814,0.091573588,0.03058677,0.055042951,-3.246947257,0.681650992,Timur,3.3177273192103067,West,0.06297044508196921,North East
1639,8/2/2022,13189,3350,20740,100,4380,29.99928064,0.092594205,-0.065385337,0.058370361,-4.214344664,0.639445841,Timur,4.262580430978104,West,0.08764896655337068,North West
1640,8/3/2022,5670,1050,10390,410,2110,29.92285364,0.09112054,-0.145032235,0.126347304,-1.176217913,2.046769873,Timur,2.360668441751724,North West,0.19234861688393717,North West
1641,8/4/2022,5880,1350,5815,50,2550,30.07285414,0.099374839,-0.082845208,0.173738751,-0.674164498,2.277981901,Timur,2.375647135339583,,0.19247982254668478,North West
1642,8/5/2022,7584,4270,5680,750,2670,29.8807155,0.098479886,-0.008673599,0.14022075,0.567636071,-0.235354635,Timur,0.6144937048630362,South East,0.14048875417689238,
1643,8/6/2022,8420,3250,12110,130,3640,29.79428121,0.08697897,0.128579414,0.128446443,0.773479134,1.379356848,Timur,1.5814219186725234,North East,0.18174475074657767,North East
1644,8/7/2022,21420,4260,20655,0,6770,29.84642671,0.087409178,0.287333077,-0.055768661,2.745564621,0.222110568,Timur,2.7545341153277003,East,0.29269513266882463,East
1645,8/8/2022,10231,3280,30700,320,3810,29.78071586,0.104841626,0.215668531,-0.204356411,1.223572019,-2.288611707,Timur,2.5951631993185305,South East,0.2971101781839506,South East
1646,8/9/2022,8315,700,9920,120,2044,29.99071393,0.104186729,0.103045877,-0.232530712,-0.020158214,-1.794277643,Timur,1.7943908754118498,South,0.254340293288197,South East
1647,8/10/2022,3580,650,1150,50,970,30.15000479,0.095357972,-0.042032621,-0.178723749,-1.382781769,0.098621379,Timur,1.3862941957155526,West,0.18359989020896675,South
1648,8/11/2022,1500,450,350,0,750,30.2264275,0.097822977,-0.149603756,-0.009927212,-2.207734969,0.208742914,Timur,2.2175814071845577,West,0.14993276275517797,West
1649,8/12/2022,9390,2100,12810,50,3310,30.07570979,0.106184177,-0.141088513,0.14826676,-1.201907655,1.824128202,Timur,2.184496671656735,North West,0.20466802540076642,North West
1650,8/13/2022,9750,2220,11410,530,2730,30.1207145,0.108369436,0.000126514,0.288714696,-1.096382281,3.508076529,Timur,3.675412227140169,,0.2887147237190452,
1651,8/14/2022,14110,4590,14980,0,5510,30.36071329,0.107922502,0.167049828,0.32797785,2.916441821,1.363024599,Timur,3.2192342183750635,North East,0.36806944334656755,North East
1652,8/15/2022,21619,4670,24740,270,5871,30.23999907,0.107488874,0.241829136,0.166828348,-1.195095796,-0.078042009,Timur,1.197641230413194,West,0.29379079072516145,North East
1653,8/16/2022,15570,7150,7850,0,2150,30.14214214,0.124383406,0.2284126,0.098988322,0.12147225,2.79403855,Timur,2.7966778374360826,,0.2489397592413387,North East
1654,8/17/2022,5280,100,5414,40,1770,30.00642614,0.128789378,0.226916801,0.074307746,-0.036734479,-0.349114549,Timur,0.351041863986156,South,0.23877369137255075,East
1655,8/18/2022,3527,1060,6590,140,4930,29.97785286,0.12805845,0.10256845,-0.042773614,0.821603739,2.081428764,Timur,2.237717230470675,,0.11112996441115014,South East
1656,8/19/2022,6420,1620,5200,300,760,29.95642971,0.127683367,-0.026733237,-0.006140934,-1.574908139,4.210633607,Timur,4.495527890991921,,0.02742949199111287,West
1657,8/20/2022,9050,3230,9620,70,2140,29.84428621,0.117292346,-0.037787357,0.132984471,-1.125024559,5.038512336,Timur,5.162585284368416,,0.13824888381536862,
1658,8/21/2022,6230,1800,8200,0,1800,29.72857229,0.112236493,0.013176542,0.202965189,-1.022800471,2.271756279,Timur,2.491384634024572,North West,0.20339245119935861,
1659,8/22/2022,15480,4850,7570,1060,5733,29.68785743,0.101562764,0.118317857,0.148241045,0.901206911,0.678875059,Timur,1.1282930657264607,North East,0.18966950916729994,North East
1660,8/23/2022,2250,120,2340,500,2070,29.93143129,0.100325266,0.110737441,0.064258418,-2.891662243,2.976038129,Timur,4.14951966772705,North West,0.12803095376935691,North East
1661,8/24/2022,7050,1450,3620,80,3210,29.89714043,0.122237522,-0.025117734,0.089238622,-5.923558193,1.703253207,Timur,6.163571460850697,West,0.09270616062459733,
1662,8/25/2022,15674,2480,16640,230,3401,29.88356664,0.111440693,-0.167897728,0.13052886,-5.140591979,1.295189051,Timur,5.301245190744285,West,0.21266741725158927,North West
1663,8/26/2022,26010,4190,11190,240,4635,29.7635695,0.099391333,-0.178809042,0.170436023,-4.103588357,1.450534287,Timur,4.352411644303484,West,0.24702451586232144,North West
1664,8/27/2022,23338,6260,27250,470,8959,29.69928193,0.107110161,-0.126192963,0.212548224,-3.492429207,1.697809132,Timur,3.883248332853469,North West,0.24718699689966206,North West
1665,8/28/2022,12270,2236,9410,5310,4440,29.662142,0.104437424,-0.150933649,0.223705431,-4.628960129,1.624206095,Timur,4.905641376507954,West,0.2698612351919982,North West
1666,8/29/2022,3850,100,5700,100,1800,29.63714157,0.099689063,-0.217902511,0.191304872,-4.270164571,-1.108025947,Timur,4.411578738121859,West,0.28996389146071533,North West
1667,8/30/2022,10065,650,3260,500,2526,29.55142429,0.125524685,-0.282804875,0.137729679,-2.252953462,2.7584903,Timur,3.5616103151709164,North West,0.3145601084072942,North West
1668,8/31/2022,11002,1580,4550,410,2162,29.77071271,0.122000801,-0.157058983,0.163335016,1.12267307,0.262078803,Timur,1.1528573723948414,East,0.2265962303144396,North West
1669,9/1/2022,7760,620,8730,0,2490,29.73571557,0.096683094,-0.029812561,0.079644765,-0.749931677,-0.466539757,Peralihan 2,0.8832082795296087,South West,0.08504162148785703,
1670,9/2/2022,5046,2145,16170,170,1960,29.82571407,0.116886609,-0.157928983,0.08316683,-3.494056607,2.245640829,Peralihan 2,4.153472559893969,North West,0.17848889400649887,North West
1671,9/3/2022,9240,9120,15430,6180,5000,29.69214086,0.117016034,-0.243948971,0.114020067,-3.030014579,0.441464241,Peralihan 2,3.062005719301362,West,0.26927992151410646,North West
1672,9/4/2022,12159,2200,8235,10,4207,29.79571536,0.119563458,-0.213052284,0.189626107,-3.188477064,1.928347457,Peralihan 2,3.7262460872267194,North West,0.2852180502240209,North West
1673,9/5/2022,9609,1990,10560,100,3450,29.79856871,0.119161721,-0.096484384,0.244200933,1.441597331,1.706622061,Peralihan 2,2.234001281073539,North East,0.2625706229453896,
1674,9/6/2022,1890,1110,2260,100,1620,29.6757135,0.120831274,0.111078144,0.127650151,1.500300026,-2.324294757,Peralihan 2,2.7664501234313423,South East,0.16921263287593966,North East
1675,9/7/2022,15041,2650,13810,0,3694,29.63785436,0.128313084,-0.055605507,0.019381146,-3.048985471,0.026446779,Peralihan 2,3.049100167998514,West,0.05888634161671418,West
1676,9/8/2022,3540,2380,4520,0,1740,29.50071279,0.125932767,-0.253832506,0.123568066,-2.031115369,0.175081189,Peralihan 2,2.038647361592892,West,0.2823118985045094,North West
1677,9/9/2022,28580,7180,23870,1300,5540,29.92571157,0.125072148,-0.193353762,0.230494168,-0.145630896,0.927497468,Peralihan 2,0.938860964688688,,0.30085418189143537,North West
1678,9/10/2022,9130,4030,6370,700,3505,29.90356893,0.10694111,0.019506499,0.233072069,-0.540275823,-1.971695679,Peralihan 2,2.044378099937876,South,0.23388692321542423,
1679,9/11/2022,7956,2960,7440,40,3250,29.81571536,0.104925856,0.100671776,0.16765321,2.406623379,0.405996814,Peralihan 2,2.440628915121577,East,0.19555665497829083,North East
1680,9/12/2022,5300,6070,5000,50,2900,30.02499829,0.117466119,0.075998741,0.099426945,-1.547033064,1.811703821,Peralihan 2,2.382348009031264,North West,0.12514601881649334,North East
1681,9/13/2022,3918,250,8690,70,1240,30.01714007,0.120308135,0.020062416,0.130961971,-0.022669048,1.085268256,Peralihan 2,1.0855049853494492,,0.13248976709150748,
1682,9/14/2022,4150,1200,800,300,3300,30.15714371,0.119146732,0.087623272,0.179423633,0.835622646,1.392158544,Peralihan 2,1.6236904317449927,North East,0.1996764329481691,North East
1683,9/15/2022,13242,1690,20600,40,3612,30.11928443,0.112074152,0.185199176,0.186623575,2.728267657,0.287439636,Peralihan 2,2.7433676298622616,East,0.2629203178471751,North East
1684,9/16/2022,14468,8620,11389,3120,5160,29.97000336,0.096972084,0.270572072,0.062619137,0.350029198,1.551815864,Peralihan 2,1.5908026009579534,,0.2777236080440371,East
1685,9/17/2022,5385,1265,13135,100,1940,30.24571229,0.096840284,0.114753247,0.071613399,-1.541360436,0.963584772,Peralihan 2,1.8177699542286427,North West,0.13526561504453455,North East
1686,9/18/2022,14722,4270,18890,0,4070,30.2049975,0.10256324,-0.04548459,0.125337703,-3.71191915,1.52149609,Peralihan 2,4.011644815785915,West,0.13333562059998938,
1687,9/19/2022,13390,2170,8210,0,1660,30.22643179,0.099033174,-0.12357539,0.227312897,-2.1913447,2.230683064,Peralihan 2,3.126969543541241,North West,0.2587315793562601,North West
1688,9/20/2022,5100,640,5230,130,1500,30.21928186,0.093922662,-0.023741285,0.305233756,0.880213453,0.697417303,Peralihan 2,1.1230167484797264,North East,0.3061556702321856,
1689,9/21/2022,6140,1740,10830,0,2320,30.18856807,0.097387365,0.144543855,0.300678309,2.023579471,0.574655775,Peralihan 2,2.103592910996205,East,0.333617103160735,North East
1690,9/22/2022,920,850,2650,0,0,30.09071129,0.108668603,0.22370893,0.211268677,1.219921952,1.302735344,Peralihan 2,1.784748986686444,North East,0.3077013799824031,North East
1691,9/23/2022,3775,1825,2800,225,600,30.30500143,0.10789226,0.284815631,0.109388239,4.229011121,1.157281144,Peralihan 2,4.384499367978016,East,0.3050995419423787,East
1692,9/24/2022,4380,980,5635,25,2030,30.32999964,0.104341309,0.330556073,0.059862062,4.783815664,2.552046086,Peralihan 2,5.4219767181536,North East,0.33593270734489844,East
1693,9/25/2022,10810,4130,15190,1790,6100,30.38785657,0.116159056,0.322291069,0.093878221,1.744759036,1.451154164,Peralihan 2,2.2693683044843533,North East,0.3356853490030323,East
1694,9/26/2022,9038,2670,15150,70,2020,30.072137,0.108661953,0.197535798,0.098679203,-2.171048686,0.573955096,Peralihan 2,2.245635065901558,West,0.22081208435276367,North East
1695,9/27/2022,14651,1540,16650,70,3276,30.23071286,0.092552137,0.14459783,0.050954112,-1.493770543,0.534444981,Peralihan 2,1.5864998811379107,West,0.15331292825596102,East
1696,9/28/2022,7230,1850,5910,0,1000,30.40570936,0.093595324,-0.029457013,0.08285639,-5.674937721,-1.637584904,Peralihan 2,5.906488165994864,West,0.0879368920232815,
1697,9/29/2022,5062,1960,6320,60,1270,30.41571914,0.103734563,-0.18132026,0.166399937,-4.972318671,0.200226406,Peralihan 2,4.976348418231473,West,0.24610155570428963,North West
1698,9/30/2022,6450,3500,8510,100,1770,30.354285,0.106299114,-0.20763219,0.261069179,-5.860438264,-0.908184753,Peralihan 2,5.93039089704355,West,0.3335689472177081,North West
1699,10/1/2022,20830,6840,26100,480,6380,30.23428129,0.103062673,-0.199357929,0.268953581,-4.120350571,-0.849081374,Peralihan 2,4.206926194695333,West,0.3347829335373782,North West
1700,10/2/2022,8550,4560,12310,150,3260,30.17499214,0.10234714,-0.161082096,0.310074595,-3.381347393,0.94474603,Peralihan 2,3.510848224197203,West,0.3494190837893192,North West
1701,10/3/2022,8302,2140,12990,50,4050,30.00357264,0.100901879,-0.135753738,0.313777692,-4.935632343,-1.444400595,Peralihan 2,5.14264131590995,West,0.34188524007014326,North West
1702,10/4/2022,2434,1070,2780,40,650,30.129994,0.086880916,-0.148239853,0.19946625,-2.559718736,-2.674144857,Peralihan 2,3.7017848024498927,South West,0.24851929282557544,North West
1703,10/5/2022,3900,2125,6350,475,550,30.047858,0.099108424,-0.191035103,0.110679193,-2.996862093,0.248791998,Peralihan 2,3.0071714056117878,West,0.22078110050761107,North West
1704,10/6/2022,7485,5860,19890,460,2795,30.08928136,0.100754957,-0.234606425,0.136699182,-2.405929232,1.516375421,Peralihan 2,2.843921568328676,North West,0.27152686977673085,North West
1705,10/7/2022,19375,6490,19490,20,6421,30.13785443,0.096220364,-0.221533869,0.140914032,-1.898877356,1.641643379,Peralihan 2,2.510125135714172,North West,0.2625528890121116,North West
1706,10/8/2022,10875,4780,15150,100,2335,30.20642529,0.099454196,-0.124857823,0.134438799,-1.255286455,1.081764597,Peralihan 2,1.657093457662856,North West,0.18347552054936847,North West
1707,10/9/2022,13750,6250,20940,480,5410,29.93499764,0.079949395,0.044494923,0.155094353,2.450423714,0.669253561,Peralihan 2,2.540172574264342,East,0.1613507251463858,
1708,10/10/2022,18710,5580,24410,180,5911,30.131426,0.078239821,0.230978703,0.052962166,3.795889743,1.967345421,Peralihan 2,4.275421259541833,North East,0.2369728935278754,East
1709,10/11/2022,5560,1600,5700,240,3300,30.07785457,0.094123729,0.26131669,-0.068438115,4.747385136,2.752183732,Peralihan 2,5.487456689961133,North East,0.2701299466133093,East
1710,10/12/2022,3300,2150,3250,530,1000,30.05071379,0.097039516,0.241564086,-0.171510422,1.810203853,0.807538836,Peralihan 2,1.9821596709307452,North East,0.29625838806628496,South East
1711,10/13/2022,5980,2710,6440,200,2380,30.04356814,0.099938462,0.124233906,-0.239257542,0.302625303,0.132121391,Peralihan 2,0.3302092306032899,North East,0.2695890109108652,South East
1712,10/14/2022,10329,8960,17850,490,3780,30.11857179,0.102174701,-0.009331464,-0.198355955,-0.796847362,-1.9649849,Peralihan 2,2.120408303972225,South,0.19857532853893334,South
1713,10/15/2022,14175,6350,13225,615,4525,30.47714236,0.086338259,-0.032569321,-0.087959525,-0.313671752,1.591083393,Peralihan 2,1.621707844059201,,0.09379572862676991,South
1714,10/16/2022,9919,2370,13690,120,4311,30.41785757,0.077583833,-0.007902507,-0.01245668,-0.517957169,-0.680584116,Peralihan 2,0.8552627478558832,South West,0.014751897962887657,South West
1715,10/17/2022,4500,1600,7050,0,300,30.58499586,0.084347642,0.006645615,-0.007998194,-0.936362177,-0.957397188,Peralihan 2,1.3391726931604029,South West,0.010398812720203255,South East
1716,10/18/2022,9840,3860,14090,0,3400,30.51214157,0.075048522,0.018047222,0.052221749,-3.093041579,0.088353074,Peralihan 2,3.0943032293406643,West,0.0552522695509993,
1717,10/19/2022,14256,6815,27535,1660,6393,30.29713864,0.081765719,-0.020323793,0.131491863,-1.739833721,1.012716324,Peralihan 2,2.013110958100616,North West,0.13305324722500242,
1718,10/20/2022,7100,1830,9160,185,2445,30.172856,0.073921011,0.00034544,0.120354428,-4.3912432,-1.184485779,Peralihan 2,4.548189024457919,West,0.12035492373808719,
1719,10/21/2022,6652,3260,16680,410,2713,29.96071086,0.07787264,-0.076243071,0.147313491,-2.851697814,-0.930688792,Peralihan 2,2.99972699589926,West,0.16587426113209403,North West
1720,10/22/2022,8050,4900,15160,460,3300,29.55356707,0.08515471,-0.030731286,0.189631711,2.02453265,-1.39583501,Peralihan 2,2.4590827204585293,South East,0.1921056942310699,
1721,10/23/2022,8075,3080,13920,225,4130,30.00785821,0.084816372,0.156190832,0.192524159,5.466603693,0.565600273,Peralihan 2,5.49578562219624,East,0.24791354904383403,North East
1722,10/24/2022,7895,3250,15250,290,3940,30.0114245,0.083908029,0.298149786,0.137155098,5.9294601,1.638328387,Peralihan 2,6.15163530950446,East,0.3281841187492707,North East
1723,10/25/2022,7850,3490,18050,340,3470,30.0521415,0.085736798,0.371484399,0.0722184,5.418060564,0.941134636,Peralihan 2,5.499192184153128,East,0.37843910474335396,East
1724,10/26/2022,4752,1020,5130,440,1710,30.20857014,0.086732187,0.368943161,0.028565146,7.185953764,2.338729381,Peralihan 2,7.5569561740093745,East,0.370047326182305,East
1725,10/27/2022,3840,1070,3900,300,970,29.64999614,0.089522563,0.342188859,0.047187943,1.266837632,4.675779664,Peralihan 2,4.844356825433829,,0.3454271517820988,East
1726,10/28/2022,6710,3400,11350,550,2380,29.81642807,0.098698101,0.288555112,0.156969466,3.01587605,3.843130621,Peralihan 2,4.88519818625933,North East,0.32848662973956444,North East
1727,10/29/2022,6241,5870,15980,480,966,29.63143043,0.106445965,0.144728763,0.268107768,-1.129186039,1.84849183,Peralihan 2,2.166098602614677,North West,0.30467718999205046,North East
